39077
5309 6 0.98 1.4 
5309 11 1.15 1.4 
5309 12 0.95 1.4 
792 12 0.96 1.4 
857 15 0.87 1.4 
792 11 0.93 1.4 
792 8 0.97 1.4 
4589 12 0.66 1.5 
471 3 0.88 1.4 
5969 1 1.24 1.5 
7405 13 1.63 1.4 
7405 14 1.52 1.4 
7406 4 1.14 1.3 
7406 5 1.3 1.3 
3671 12 0.8 1.5 
3671 11 0.65 1.5 
3672 3 0.64 1.4 
5704 3 1.05 1.6 
5704 7 1.0 1.5 
4823 3 0.77 1.3 
7116 11 0.94 1.3 
4823 1 1.52 1.3 
7320 4 1.11 1.4 
7116 6 0.93 1.3 
7116 7 1.0 1.3 
776 8 0.94 1.3 
1216 3 0.81 1.2 
1216 1 1.56 1.2 
7320 7 0.99 1.4 
7320 6 1.07 1.4 
6998 4 1.22 1.4 
6998 5 1.28 1.4 
6998 8 1.07 1.4 
6998 9 0.95 1.1 
6998 7 1.35 1.4 
4287 3 1.04 1.4 
6998 11 1.07 1.4 
5005 6 1.01 1.4 
7571 13 1.25 1.3 
5005 3 0.85 1.4 
4707 8 0.65 1.4 
5005 8 1.2 1.4 
7572 1 1.8 1.4 
7572 3 1.22 1.4 
5005 12 0.99 1.4 
5005 11 1.02 1.4 
2850 3 0.95 1.3 
2850 1 1.46 1.3 
5417 4 1.11 1.3 
432 8 0.93 1.4 
432 12 1.0 1.4 
3211 8 0.82 1.5 
704 11 0.91 1.3 
3211 3 0.91 1.5 
705 1 1.81 1.3 
3479 1 1.48 1.4 
3478 12 0.98 1.5 
5610 12 1.08 1.5 
3479 3 0.78 1.4 
1456 1 1.51 1.3 
7154 11 1.08 1.2 
7154 12 1.09 1.2 
7020 9 0.91 0.7 
7155 1 1.75 1.3 
7020 8 0.72 1.3 
7020 11 0.66 1.3 
938 3 0.95 1.3 
938 8 0.9 1.3 
6539 4 1.11 1.4 
6539 1 1.88 1.4 
509 1 1.85 1.3 
938 11 0.88 1.3 
6538 12 0.97 1.5 
5610 11 1.31 1.5 
5610 8 1.21 1.5 
7272 13 1.17 1.2 
7272 11 0.77 1.3 
7020 12 0.74 1.3 
7272 8 1.11 1.1 
7272 7 1.19 1.3 
7272 6 0.96 1.3 
7272 5 1.1 1.3 
7272 4 1.01 1.3 
7416 13 0.86 1.3 
4344 3 0.63 1.5 
7416 11 0.52 1.3 
7416 9 1.7 1.3 
7416 8 0.39 1.4 
7416 7 0.74 1.3 
7416 6 0.58 1.3 
6519 8 0.71 1.4 
6519 7 0.66 1.3 
6519 6 0.6 1.3 
6519 5 0.67 1.3 
6519 12 0.57 1.4 
6519 11 0.67 1.4 
7416 14 1.12 1.3 
6559 5 0.83 1.3 
6559 6 0.93 1.3 
6559 7 1.02 1.3 
6559 8 1.0 1.3 
7645 1 1.8 1.2 
6559 11 0.9 1.3 
6559 12 0.9 1.3 
3724 3 1.06 1.5 
589 1 1.82 1.4 
7435 14 1.57 1.3 
7435 13 1.53 1.3 
3134 12 0.97 1.4 
650 3 0.88 1.4 
1661 11 0.89 1.3 
650 1 1.7 1.3 
7436 3 1.12 1.3 
7436 5 1.21 1.3 
7436 4 1.16 1.3 
1662 3 0.67 1.4 
83 1 1.83 1.4 
1652 1 1.87 1.3 
5647 6 1.13 1.5 
5647 4 1.15 1.5 
5647 7 1.03 1.5 
5647 8 1.24 1.5 
204 1 1.69 1.3 
6737 7 1.08 1.3 
6737 8 0.93 1.3 
6737 5 1.06 1.3 
4986 11 0.91 1.4 
6737 3 0.91 1.3 
6737 4 1.0 1.3 
6737 1 1.75 1.3 
3004 3 1.06 1.5 
5483 11 1.24 1.3 
3004 8 1.09 1.5 
3936 3 0.63 1.5 
5483 8 1.25 1.3 
2796 8 1.1 1.4 
3608 3 0.87 1.4 
3608 8 0.85 1.4 
3608 11 0.81 1.4 
6878 11 0.77 1.3 
6878 4 0.97 1.3 
6878 5 0.72 1.3 
6878 6 0.83 1.3 
6878 7 0.96 1.3 
6878 8 0.89 1.3 
6493 6 1.08 1.3 
6493 5 1.16 1.3 
6952 11 0.87 1.4 
6952 4 1.03 1.4 
7467 9 0.3 1.3 
7467 11 1.25 1.4 
6952 12 0.85 1.4 
6493 4 1.15 1.3 
5659 4 1.0 1.4 
5659 3 0.91 1.4 
5658 12 0.97 1.5 
4830 3 0.53 1.5 
4291 11 0.68 1.3 
1480 3 0.82 1.4 
205 8 0.72 1.4 
7093 12 0.88 1.3 
7093 11 0.95 1.3 
4096 8 0.66 1.3 
7093 8 1.0 1.3 
7093 7 1.01 1.3 
3176 8 0.73 1.5 
3176 11 0.76 1.5 
3176 12 0.63 1.5 
7094 7 1.06 1.2 
2471 8 0.64 1.5 
4096 12 0.66 1.3 
589 3 0.97 1.4 
7094 5 0.75 1.2 
3307 3 0.93 1.4 
5769 4 1.19 1.3 
4856 8 0.47 1.4 
5769 1 2.41 1.4 
4856 12 0.58 1.4 
7094 8 1.04 1.2 
4856 11 0.45 1.4 
4572 1 0.95 1.4 
144 1 1.94 1.4 
963 3 0.66 1.3 
962 15 0.79 1.3 
5528 12 1.11 1.4 
6220 5 1.16 1.3 
6220 4 1.14 1.3 
6220 1 1.39 1.3 
3637 3 1.06 1.4 
3637 8 1.04 1.4 
6904 5 1.62 1.3 
6904 4 1.19 1.3 
6220 7 1.28 1.3 
6220 6 1.08 1.3 
2357 12 0.71 1.5 
5723 5 0.88 1.4 
5723 6 0.7 1.4 
7030 3 1.04 1.4 
7030 4 1.05 1.4 
7030 5 1.07 1.4 
7030 6 1.01 1.4 
7030 7 0.92 1.4 
5723 3 0.67 1.4 
5723 4 0.78 1.4 
857 11 0.78 1.4 
2175 12 0.7 1.4 
2175 11 0.66 1.4 
566 1 1.77 1.3 
6323 1 2.51 1.3 
566 3 0.91 1.3 
6685 12 0.92 1.2 
6323 6 1.08 1.3 
6323 5 1.32 1.3 
6685 7 0.85 1.2 
6685 8 1.1 1.2 
6685 5 1.03 1.2 
6685 6 0.96 1.2 
2175 8 0.68 1.4 
6685 4 1.01 1.2 
1250 12 0.64 1.4 
1662 1 1.51 1.4 
1250 11 0.71 1.4 
1250 8 0.64 1.4 
3731 1 1.65 1.4 
3731 3 0.77 1.4 
3731 8 0.75 1.4 
1661 12 1.1 1.3 
6608 11 0.88 1.3 
6608 5 0.79 1.2 
6608 4 1.02 1.2 
6608 8 0.93 1.3 
6608 7 1.0 1.2 
6608 6 0.89 1.2 
4766 11 1.15 1.2 
4766 12 1.34 1.2 
4766 8 1.15 1.2 
6706 4 0.92 1.4 
6706 5 0.95 1.4 
6706 1 1.3 1.4 
2908 11 0.99 1.3 
2908 8 0.92 1.3 
2908 3 0.87 1.3 
5821 10 0.78 1.5 
5566 10 1.29 1.5 
6824 12 0.89 1.4 
6824 11 0.87 1.4 
4003 3 0.89 1.5 
5821 4 1.08 1.4 
5821 3 0.97 1.5 
5821 6 1.06 1.5 
5821 5 1.12 1.5 
6825 1 1.51 1.3 
5821 7 1.21 1.5 
5830 3 1.16 1.5 
5830 4 1.28 1.4 
5830 5 1.24 1.5 
5337 12 1.04 1.4 
5337 11 1.25 1.4 
5830 6 1.25 1.5 
5830 7 1.42 1.4 
6357 5 0.94 1.5 
6357 6 1.01 1.5 
6357 4 1.12 1.5 
2889 12 0.65 1.5 
6357 7 1.09 1.5 
5770 6 0.95 1.5 
197 1 1.56 1.4 
6173 5 1.28 1.4 
6173 6 1.2 1.4 
6173 3 1.21 1.4 
6173 4 1.18 1.4 
6623 12 1.14 1.2 
6623 11 1.02 1.2 
6623 8 1.12 1.2 
6623 7 1.29 1.2 
6805 11 1.12 1.4 
6805 12 1.14 1.4 
6805 4 1.33 1.4 
6805 5 0.86 1.4 
6805 6 1.21 1.4 
6805 7 1.25 1.4 
6805 8 1.25 1.4 
6011 11 0.62 1.4 
6011 12 0.63 1.4 
6765 1 1.55 1.3 
6764 11 0.98 1.3 
6764 12 1.05 1.3 
4633 3 0.94 1.4 
6260 5 0.96 1.4 
4665 8 0.93 1.3 
4665 3 1.04 1.3 
4665 11 0.94 1.3 
6260 7 1.15 1.4 
6260 6 1.06 1.4 
6800 1 1.44 1.4 
6800 4 1.19 1.4 
6800 5 1.31 1.4 
6800 6 1.14 1.4 
6800 7 1.33 1.4 
4171 3 1.03 1.5 
4171 8 0.98 1.5 
831 15 0.96 1.3 
3891 1 1.4 1.4 
3891 3 0.91 1.4 
3891 8 0.82 1.4 
4086 12 0.82 1.5 
1528 12 0.76 1.4 
1529 1 1.49 1.3 
1529 3 1.01 1.3 
1834 11 0.87 1.3 
1834 12 0.82 1.3 
1743 11 0.79 1.3 
1743 12 0.77 1.3 
4344 11 0.73 1.5 
931 8 0.66 1.4 
1743 8 0.76 1.3 
225 1 1.68 1.4 
1382 12 0.67 1.5 
1382 11 0.67 1.5 
1382 8 0.66 1.5 
3547 3 0.61 1.5 
2037 1 1.87 1.4 
6418 11 1.33 1.4 
6737 6 0.94 1.3 
6418 7 1.0 1.4 
6418 6 1.15 1.4 
2037 8 1.11 1.5 
6418 8 1.23 1.4 
6418 3 1.13 1.4 
4263 11 0.87 1.4 
6418 4 1.19 1.4 
5890 10 0.71 1.5 
6121 6 1.01 1.3 
4330 1 2.06 1.4 
4330 3 0.84 1.4 
5890 12 0.46 1.5 
6121 5 0.93 1.3 
3000 3 1.21 1.5 
5449 4 1.15 1.4 
5449 3 1.2 1.4 
2945 1 1.88 1.5 
1447 12 0.87 1.3 
1447 11 0.93 1.3 
1448 1 1.42 1.2 
2944 11 0.95 1.4 
2944 12 0.94 1.4 
6121 1 1.79 1.3 
4274 3 1.07 1.5 
3252 12 0.97 1.3 
6121 4 1.11 1.3 
3252 8 0.91 1.3 
5560 12 1.0 1.3 
1919 8 0.77 1.4 
6121 3 0.95 1.3 
1919 12 0.73 1.4 
1919 11 0.8 1.4 
1311 12 1.05 1.5 
7721 1 1.99 1.3 
1312 1 1.23 1.3 
1312 3 0.97 1.3 
1449 8 0.87 1.4 
1449 12 0.82 1.4 
1449 11 0.92 1.4 
3362 11 0.82 1.4 
2858 12 0.85 1.4 
1674 8 0.7 1.4 
4314 11 1.14 1.3 
4314 12 1.11 1.3 
2293 1 1.95 1.3 
1339 8 0.69 1.4 
2293 3 0.87 1.3 
1339 12 0.74 1.4 
1339 11 0.7 1.4 
5112 12 1.09 1.4 
4569 3 0.64 1.5 
1873 3 1.03 1.3 
1873 1 1.48 1.3 
1674 3 0.66 1.4 
5112 6 1.1 1.4 
5112 8 0.84 1.4 
5112 11 0.91 1.4 
5959 8 1.06 1.4 
5959 7 0.89 1.4 
5959 6 0.98 1.4 
5959 5 1.05 1.4 
5959 12 0.94 1.5 
5959 11 1.11 1.4 
5959 10 1.42 1.5 
5959 9 2.09 1.4 
853 11 0.82 1.5 
5798 8 0.75 1.4 
5798 6 0.71 1.4 
5798 7 0.8 1.4 
5798 5 0.79 1.4 
4451 8 0.83 1.3 
5798 10 1.01 1.5 
5798 11 0.75 1.4 
266 3 0.81 1.5 
5385 12 1.04 1.3 
1196 1 1.56 1.2 
4120 3 1.13 1.5 
3657 11 0.73 1.5 
3770 3 0.73 1.5 
5017 8 1.01 1.4 
7396 5 1.32 1.4 
6125 12 1.43 1.4 
7562 13 1.5 1.3 
5017 3 0.95 1.4 
5017 6 1.02 1.4 
7562 9 1.15 1.2 
6125 6 1.2 1.4 
5555 7 1.29 1.3 
7562 4 1.3 1.3 
7562 5 1.31 1.3 
7220 6 1.02 1.3 
7220 7 1.17 1.3 
5555 5 1.22 1.3 
7220 4 1.1 1.3 
7220 5 1.11 1.3 
5555 3 1.09 1.3 
6830 5 1.03 1.4 
4372 1 1.5 1.3 
6830 4 1.17 1.4 
4371 12 0.58 1.4 
4371 11 0.67 1.4 
4372 3 0.75 1.3 
7536 4 0.89 1.3 
7536 5 0.86 1.3 
5570 8 1.38 1.5 
2527 3 1.01 1.5 
7535 13 1.5 1.4 
2527 8 0.93 1.4 
7536 1 1.77 1.3 
2437 8 0.67 1.5 
4979 8 0.69 1.3 
4979 11 0.73 1.3 
4979 12 0.61 1.3 
1932 3 1.04 1.4 
4159 3 0.55 1.5 
4939 3 0.57 1.3 
4158 12 1.05 1.4 
7467 14 2.14 1.3 
7467 13 1.97 1.3 
2336 8 0.48 1.5 
2336 12 0.49 1.5 
4274 1 1.56 1.4 
2336 11 0.47 1.5 
4199 8 0.88 1.5 
4199 12 0.74 1.5 
4199 11 0.9 1.5 
6952 5 0.76 1.4 
4512 3 0.58 1.5 
3931 1 1.32 1.3 
760 3 1.0 1.3 
4511 12 0.62 1.4 
760 1 1.51 1.3 
759 15 0.95 1.3 
414 12 0.85 1.4 
7263 6 1.05 1.3 
7263 5 0.85 1.3 
7263 1 2.07 1.3 
7263 4 1.2 1.3 
7263 3 0.99 1.3 
4176 3 1.06 1.4 
4182 8 1.14 1.4 
4182 11 1.12 1.4 
4182 12 1.17 1.4 
2074 11 1.03 1.3 
7364 8 1.19 1.4 
2220 11 0.69 1.3 
2220 12 0.77 1.3 
7247 6 1.19 1.3 
7247 4 1.3 1.3 
4904 11 1.23 1.3 
7247 1 2.06 1.3 
4904 12 1.17 1.3 
911 12 0.98 1.4 
911 11 0.92 1.4 
1807 3 0.48 1.5 
7247 8 1.39 1.3 
7247 7 1.28 1.3 
7364 4 1.16 1.4 
5101 6 1.04 1.3 
459 3 0.8 1.4 
5101 8 1.01 1.3 
458 15 1.04 1.4 
458 12 0.81 1.4 
7532 11 1.54 1.3 
864 12 0.68 1.4 
864 11 0.69 1.4 
2813 8 0.63 1.5 
2813 12 0.6 1.5 
2813 11 0.7 1.5 
2800 11 0.72 1.5 
2380 11 0.65 1.3 
2380 8 0.67 1.3 
2380 12 0.83 1.3 
856 1 1.61 1.3 
856 3 0.79 1.3 
4286 8 1.1 1.3 
2245 11 0.84 1.5 
2245 12 0.72 1.5 
4503 3 1.01 1.4 
2245 8 0.81 1.5 
2245 3 0.73 1.5 
5242 11 1.16 1.4 
667 12 0.93 1.4 
5242 8 1.13 1.4 
5242 6 1.0 1.4 
5242 4 1.05 1.4 
668 1 1.44 1.4 
2543 8 0.68 1.5 
2543 11 0.62 1.5 
2543 12 0.8 1.5 
5242 12 0.96 1.4 
1124 12 0.77 1.3 
1124 11 0.84 1.3 
337 8 0.75 1.4 
337 3 0.77 1.4 
337 1 1.53 1.4 
5227 11 0.76 1.5 
5227 12 0.74 1.5 
7507 7 1.05 1.3 
7507 8 0.78 1.3 
6079 7 1.15 1.4 
7507 4 0.89 1.3 
7507 5 1.07 1.3 
6079 6 0.94 1.4 
6079 11 0.8 1.4 
6079 9 1.01 1.3 
3548 11 0.5 1.5 
3548 3 0.53 1.5 
7081 12 0.91 1.3 
7081 11 0.91 1.3 
3548 8 0.5 1.5 
2771 12 0.8 1.5 
2771 11 0.74 1.5 
676 12 0.94 1.2 
676 11 0.97 1.2 
2772 3 0.79 1.4 
676 8 0.98 1.2 
4866 1 1.81 1.3 
4866 3 0.87 1.3 
4159 11 0.67 1.5 
2559 3 0.74 1.4 
2558 12 1.01 1.5 
4748 3 1.13 1.2 
977 3 0.98 1.3 
977 8 0.95 1.3 
4748 11 1.08 1.2 
5711 5 0.67 1.4 
5711 6 0.6 1.4 
747 1 1.43 1.4 
5193 12 1.11 1.4 
747 3 0.96 1.5 
5711 3 0.65 1.4 
5193 8 1.19 1.4 
747 8 0.98 1.4 
2505 3 0.97 1.4 
5711 9 1.91 1.4 
2710 3 0.62 1.5 
2505 8 0.99 1.4 
3072 12 0.72 1.4 
3072 11 0.79 1.4 
3072 8 0.73 1.4 
460 12 0.8 1.5 
1882 11 1.07 1.4 
460 11 0.76 1.5 
460 8 0.8 1.5 
3128 11 0.64 1.5 
3128 8 0.72 1.5 
5619 4 1.35 1.4 
4255 1 2.42 1.3 
3128 3 0.75 1.5 
2511 12 0.65 1.5 
2511 11 0.8 1.5 
3745 12 0.75 1.4 
3745 11 0.77 1.4 
1241 8 0.63 1.5 
2512 3 0.97 1.4 
1166 11 0.75 1.4 
1166 12 0.79 1.4 
3745 3 0.73 1.4 
3745 8 0.83 1.4 
5076 11 1.21 1.3 
7058 1 2.39 1.3 
5076 12 1.19 1.3 
4077 12 0.54 1.5 
5076 6 1.23 1.3 
5076 8 1.26 1.3 
7057 11 1.16 1.3 
7057 12 0.97 1.3 
7126 11 0.84 1.3 
1398 11 0.68 1.5 
7126 6 0.87 1.3 
7126 7 0.98 1.3 
7126 8 0.86 1.3 
552 8 0.88 1.4 
552 11 0.89 1.4 
2920 3 0.62 1.3 
2920 1 1.84 1.3 
2465 1 1.28 1.4 
5146 8 1.14 1.5 
2464 12 0.56 1.5 
5146 11 1.28 1.5 
2464 11 0.61 1.5 
2941 11 0.58 1.3 
2941 12 0.6 1.3 
6456 8 0.92 1.4 
2942 3 1.0 1.4 
5698 11 0.69 1.5 
5698 10 0.46 1.6 
3422 3 0.94 1.5 
5698 6 1.0 1.5 
5698 8 0.77 1.5 
3421 11 1.12 1.5 
3421 12 1.12 1.5 
779 3 0.89 1.3 
778 12 0.86 1.3 
778 15 0.93 1.3 
779 1 1.7 1.3 
880 3 0.7 1.5 
3195 8 0.65 1.5 
6640 12 0.86 1.4 
6640 11 0.91 1.3 
3307 1 1.83 1.4 
3441 3 1.15 1.5 
6640 8 0.97 1.4 
3195 12 0.66 1.5 
3195 11 0.64 1.5 
7203 12 0.69 1.4 
7203 11 0.63 1.4 
3660 11 0.65 1.5 
3660 12 0.84 1.5 
5574 11 0.96 1.4 
5575 1 1.54 1.3 
1179 3 0.87 1.5 
1178 12 0.9 1.5 
3307 8 0.99 1.4 
5768 12 0.59 1.5 
144 8 0.77 1.4 
4254 11 0.5 1.5 
3512 3 0.98 1.3 
2988 12 0.77 1.5 
2060 11 1.12 1.4 
3511 12 1.18 1.4 
3511 11 0.99 1.4 
3512 1 1.64 1.3 
2610 8 0.64 1.5 
2404 12 0.71 1.4 
2404 11 0.58 1.4 
2610 11 0.64 1.5 
2610 12 0.53 1.5 
1732 3 0.9 1.4 
1732 1 1.38 1.4 
1731 11 1.01 1.5 
1731 12 1.06 1.5 
1392 3 0.58 1.5 
5286 4 1.25 1.4 
72 8 0.21 1.7 
1391 11 0.86 1.4 
1391 12 0.82 1.5 
5286 3 1.15 1.3 
1632 12 0.98 1.3 
2989 3 0.89 1.5 
3492 8 0.82 1.5 
1632 8 0.97 1.3 
1632 11 0.96 1.3 
5594 7 1.22 1.4 
5594 6 1.09 1.4 
5594 4 1.15 1.4 
7624 8 0.97 1.2 
5754 12 1.28 1.5 
5754 10 1.76 1.5 
5754 11 1.48 1.5 
5594 8 1.07 1.4 
1724 12 1.0 1.3 
5598 5 1.14 1.4 
2066 3 0.58 1.5 
4638 11 0.49 1.3 
6940 7 1.19 1.3 
6940 4 1.32 1.3 
6940 5 1.29 1.3 
3264 3 1.01 1.4 
1910 3 1.0 1.2 
495 11 0.89 1.4 
495 12 0.85 1.4 
495 3 0.85 1.4 
1915 12 0.67 1.4 
6574 12 0.91 1.4 
6574 11 1.01 1.4 
2973 11 0.91 1.4 
2973 12 1.07 1.4 
7007 7 0.8 1.3 
7007 8 0.84 1.3 
578 11 0.8 1.3 
5434 8 0.8 1.3 
7007 1 1.88 1.3 
5434 6 0.95 1.3 
578 8 0.87 1.3 
5434 4 0.99 1.3 
5434 3 0.91 1.3 
7007 6 0.75 1.3 
5434 1 1.2 1.3 
7007 4 0.83 1.3 
7425 7 1.25 1.3 
7425 8 1.62 1.3 
3909 8 0.69 1.5 
7425 4 1.49 1.3 
7425 5 1.54 1.3 
7425 6 1.49 1.3 
7425 11 1.7 1.3 
841 8 0.75 1.5 
7481 6 1.01 1.3 
7481 5 1.06 1.3 
7481 8 1.14 1.3 
7481 7 0.9 1.3 
7481 4 1.04 1.3 
6904 8 1.18 1.3 
4232 1 1.71 1.4 
3117 1 1.91 1.3 
1325 12 0.75 1.5 
1325 11 0.68 1.5 
3117 3 0.64 1.3 
3117 8 0.7 1.4 
1325 8 0.7 1.5 
6822 8 1.03 1.3 
1558 1 1.73 1.2 
1557 11 0.7 1.3 
3580 3 0.72 1.5 
6401 6 1.16 1.4 
374 8 0.61 1.5 
6822 4 1.08 1.3 
491 8 0.76 1.4 
5788 12 1.09 1.4 
6822 6 1.0 1.3 
4437 3 0.65 1.5 
5789 4 1.38 1.4 
6822 7 1.17 1.3 
3846 1 1.34 1.2 
3846 3 1.09 1.2 
5468 5 1.63 1.3 
5468 4 1.65 1.3 
5468 3 1.51 1.3 
6904 7 1.43 1.3 
5468 6 1.57 1.3 
5468 11 1.35 1.3 
5468 10 1.05 1.3 
5196 3 0.95 1.3 
7456 5 1.54 1.3 
6748 11 1.48 1.3 
6555 12 1.05 1.3 
6748 7 1.98 1.3 
6748 6 1.74 1.3 
6748 5 1.86 1.3 
6748 4 1.79 1.3 
4496 8 0.98 1.4 
7030 1 2.28 1.3 
3318 8 0.49 1.5 
5652 3 0.93 1.5 
5472 12 1.52 1.3 
2022 1 1.39 1.4 
5472 10 1.01 1.3 
5472 11 1.3 1.3 
6139 12 1.27 1.4 
6139 11 1.33 1.4 
5472 6 1.53 1.3 
6139 5 1.42 1.4 
5472 4 1.6 1.3 
5472 5 1.58 1.3 
6252 1 1.46 1.3 
1830 1 1.72 1.4 
6251 12 0.34 1.4 
6251 11 0.34 1.4 
6182 6 1.01 1.3 
6182 7 1.18 1.3 
6182 4 1.07 1.3 
6182 5 1.11 1.3 
206 1 1.67 1.3 
7038 4 0.94 1.4 
6252 3 0.44 1.3 
6866 5 1.27 1.4 
6866 4 1.28 1.4 
7038 5 0.92 1.4 
6351 7 1.17 1.4 
6866 1 2.42 1.4 
6866 3 1.25 1.4 
6351 8 1.18 1.4 
6159 1 1.76 1.2 
6351 5 1.16 1.4 
6351 6 1.11 1.4 
6159 4 1.05 1.3 
6159 3 0.86 1.2 
1466 8 0.64 1.4 
1466 11 0.7 1.3 
1466 12 0.69 1.3 
6247 12 0.52 1.4 
6247 11 0.61 1.4 
6041 4 1.04 1.4 
6041 3 0.92 1.4 
6041 6 0.95 1.4 
6041 5 1.07 1.4 
6041 8 1.17 1.4 
6041 7 0.86 1.4 
6665 1 2.05 1.3 
6685 11 1.13 1.2 
6664 12 0.97 1.4 
6664 11 0.98 1.4 
3140 3 0.84 1.5 
2175 3 0.67 1.4 
154 1 1.62 1.4 
154 8 0.7 1.4 
1231 12 0.73 1.5 
5831 10 1.2 1.5 
5831 6 1.08 1.4 
5831 5 1.16 1.4 
5831 8 1.02 1.5 
6210 4 0.87 1.3 
6210 5 0.78 1.3 
1966 8 0.68 1.3 
6210 6 0.71 1.3 
6210 7 0.75 1.3 
1966 12 0.75 1.3 
6002 9 1.68 1.4 
6002 8 1.34 1.5 
6002 11 1.3 1.4 
1774 8 0.65 1.4 
6002 5 1.17 1.4 
6002 4 1.46 1.4 
6002 7 1.43 1.4 
6002 6 1.32 1.4 
1774 3 0.6 1.4 
1774 1 1.83 1.4 
6002 12 1.3 1.5 
6761 12 0.27 1.3 
532 11 0.86 1.3 
6699 4 1.39 1.4 
532 12 0.84 1.4 
6698 12 1.39 1.4 
2191 12 0.96 1.4 
2191 11 1.05 1.4 
1413 3 0.69 1.2 
2192 1 1.66 1.4 
1413 1 1.6 1.2 
2192 3 0.49 1.4 
7351 13 1.25 1.4 
3953 3 0.57 1.5 
6790 11 1.37 1.4 
6790 12 1.23 1.4 
6400 9 0.75 1.2 
6400 11 0.66 1.3 
6400 10 0.53 1.3 
6400 12 0.86 1.3 
6400 15 0.7 1.4 
4491 3 0.96 1.5 
4491 8 1.07 1.5 
4013 3 0.88 1.4 
3969 3 0.58 1.5 
3968 12 1.06 1.5 
1343 3 0.83 1.4 
6368 5 0.66 1.4 
6368 4 0.68 1.4 
6368 3 0.49 1.4 
2228 8 0.66 1.3 
2228 3 0.64 1.3 
6368 8 0.45 1.4 
6368 7 0.78 1.4 
6368 6 0.55 1.4 
6368 11 0.39 1.4 
2228 11 0.67 1.3 
183 8 0.7 1.4 
1932 8 0.92 1.4 
4666 8 0.95 1.3 
4666 11 0.97 1.3 
4666 12 0.9 1.3 
4773 8 1.11 1.3 
6097 11 1.03 1.3 
6097 12 1.06 1.4 
4773 11 1.1 1.3 
4773 12 1.16 1.3 
1520 12 0.77 1.4 
1520 8 0.72 1.4 
1520 11 0.67 1.4 
2074 8 1.01 1.3 
1375 3 0.69 1.5 
1375 8 0.68 1.5 
1375 12 0.72 1.5 
1375 11 0.65 1.5 
6419 6 1.18 1.4 
6419 7 1.0 1.4 
6419 8 1.28 1.4 
4519 3 0.49 1.5 
6419 11 1.35 1.4 
6419 12 1.14 1.4 
3748 3 0.64 1.5 
4518 12 0.6 1.4 
5453 3 0.89 1.4 
6315 7 1.11 1.3 
2596 11 0.59 1.4 
7588 1 2.13 1.3 
4378 1 1.8 1.3 
4377 11 0.82 1.4 
4377 12 0.74 1.4 
392 8 0.63 1.4 
5413 3 1.07 1.4 
5413 4 1.11 1.4 
5413 6 1.09 1.4 
7138 5 0.75 1.5 
7138 3 1.0 1.5 
7138 8 1.04 1.5 
7138 6 1.04 1.5 
7138 7 1.09 1.5 
7138 11 1.02 1.5 
376 8 0.59 1.5 
2241 8 0.96 1.4 
2587 11 0.69 1.5 
2587 12 0.62 1.5 
5113 12 0.61 1.4 
5113 11 0.44 1.4 
5113 8 0.52 1.5 
7334 13 1.58 1.3 
5566 11 1.04 1.5 
7360 7 1.14 1.4 
7147 8 1.39 1.4 
7147 4 1.45 1.4 
7360 5 1.1 1.4 
7360 4 1.5 1.4 
4457 3 0.7 1.3 
4457 1 1.45 1.2 
4457 8 0.67 1.3 
5566 8 1.07 1.5 
5045 11 1.08 1.2 
5045 12 1.17 1.2 
5045 6 1.19 1.2 
5045 3 1.14 1.2 
5045 8 1.1 1.2 
7217 12 1.4 1.3 
7217 11 1.43 1.3 
7217 9 1.94 1.3 
5821 8 0.94 1.5 
303 3 0.77 1.5 
303 1 1.74 1.4 
302 15 0.9 1.4 
4563 3 0.62 1.4 
2141 3 0.91 1.4 
2141 1 1.42 1.4 
2141 8 0.68 1.4 
4185 1 1.31 1.4 
1963 3 1.05 1.3 
1963 1 1.76 1.3 
4184 12 1.09 1.4 
4184 11 0.94 1.4 
6743 4 0.8 1.2 
551 3 0.91 1.5 
1878 3 0.69 1.4 
2157 8 0.91 1.2 
2598 12 0.9 1.3 
4764 11 1.23 1.2 
4764 12 1.44 1.2 
2599 3 0.75 1.5 
2157 1 1.48 1.2 
4765 1 1.69 1.2 
2157 3 0.94 1.2 
1920 11 0.6 1.3 
5157 11 1.15 1.4 
5157 12 1.08 1.4 
2448 11 0.61 1.4 
2448 8 0.64 1.4 
2448 3 0.66 1.4 
4927 11 0.6 1.3 
4927 12 0.69 1.3 
4928 1 1.88 1.3 
7633 8 1.22 1.3 
5678 12 1.29 1.5 
4788 3 0.95 1.5 
4499 12 1.05 1.3 
6357 8 1.03 1.5 
4499 8 0.95 1.3 
2801 3 0.55 1.5 
2801 8 0.62 1.5 
916 15 0.91 1.3 
916 11 0.76 1.3 
916 12 0.78 1.3 
486 3 0.92 1.5 
916 8 0.77 1.3 
7249 13 1.29 1.3 
7249 7 1.24 1.3 
7249 8 1.19 1.3 
7249 5 1.18 1.3 
7249 6 1.07 1.3 
7249 11 0.95 1.3 
7249 9 0.92 0.9 
197 8 0.77 1.4 
5067 12 1.18 1.4 
5067 11 1.13 1.4 
3431 8 0.69 1.5 
447 11 1.68 1.3 
3431 3 0.71 1.5 
7457 13 1.44 1.3 
7457 14 1.66 1.3 
7457 9 1.14 1.2 
7457 11 1.18 1.3 
3834 8 0.77 1.4 
7496 5 1.35 1.2 
7496 4 1.35 1.2 
3834 3 0.77 1.4 
